siniestro_id,rol_victima,vehiculo_victima,sexo_victima,rango_etario,gravedad
lc-2019-0044720,,,femenino,entre 18 y 29,leve
lc-2019-0044799,,,masculino,entre 40 y 49,leve
lc-2019-0073192,,,femenino,60 y mayores,leve
lc-2019-0039585,,,masculino,entre 30 y 39,leve
lc-2019-0040743,,,femenino,entre 30 y 39,leve
lc-2019-0040917,,,femenino,entre 40 y 49,leve
lc-2019-0040935,,,masculino,entre 18 y 29,leve
lc-2019-0040966,,,masculino,,leve
lc-2019-0040980,,,masculino,entre 18 y 29,leve
lc-2019-0041064,,,masculino,,leve
lc-2019-0041141,,,masculino,60 y mayores,leve
lc-2019-0041311,,,masculino,entre 40 y 49,leve
lc-2019-0041398,,,femenino,,leve
lc-2019-0041398,,,masculino,,leve
lc-2019-0041551,,,masculino,entre 40 y 49,leve
lc-2019-0041551,,,masculino,entre 40 y 49,leve
lc-2019-0041573,,,femenino,entre 18 y 29,leve
lc-2019-0041573,,,masculino,entre 18 y 29,leve
lc-2019-0041597,,,,,leve
lc-2019-0041691,,,masculino,entre 18 y 29,leve
lc-2019-0041708,,,femenino,entre 30 y 39,leve
lc-2019-0041708,,,masculino,entre 30 y 39,leve
lc-2019-0041708,,,femenino,entre 50 y 59,leve
lc-2019-0041721,,,,,leve
lc-2019-0041867,,,masculino,entre 50 y 59,leve
lc-2019-0044699,,,,,leve
lc-2019-0042071,,,femenino,entre 50 y 59,leve
lc-2019-0042330,,,masculino,60 y mayores,leve
lc-2019-0042727,,,masculino,entre 30 y 39,leve
lc-2019-0042790,,,femenino,60 y mayores,leve
lc-2019-0042849,,,masculino,entre 40 y 49,leve
lc-2019-0043166,,,masculino,entre 40 y 49,leve
lc-2019-0043366,,,masculino,entre 30 y 39,leve
lc-2019-0043556,,,masculino,60 y mayores,leve
lc-2019-0043780,,,masculino,entre 30 y 39,leve
lc-2019-0043843,,,masculino,entre 30 y 39,leve
lc-2019-0044108,,,masculino,entre 50 y 59,leve
lc-2019-0044259,,,femenino,60 y mayores,leve
lc-2019-0044259,,,masculino,60 y mayores,leve
lc-2019-0086279,,,masculino,entre 18 y 29,leve
lc-2019-0044828,,,masculino,entre 30 y 39,leve
lc-2019-0049022,,,femenino,entre 40 y 49,leve
lc-2019-0045068,,,masculino,entre 18 y 29,leve
lc-2019-0045084,,,masculino,entre 30 y 39,leve
lc-2019-0045246,,,masculino,entre 30 y 39,leve
lc-2019-0045335,,,masculino,entre 30 y 39,leve
lc-2019-0045664,,,masculino,,leve
lc-2019-0045807,,,femenino,60 y mayores,leve
lc-2019-0045808,,,,,leve
lc-2019-0045822,,,femenino,entre 50 y 59,leve
lc-2019-0045905,,,masculino,entre 18 y 29,leve
lc-2019-0046032,,,masculino,entre 30 y 39,leve
lc-2019-0248177,,,femenino,entre 40 y 49,leve
lc-2019-0046649,,,masculino,,leve
lc-2019-0046649,,,masculino,,leve
lc-2019-0047039,,,femenino,entre 50 y 59,leve
lc-2019-0047039,,,femenino,entre 50 y 59,leve
lc-2019-0047141,,,masculino,entre 18 y 29,leve
lc-2019-0047216,,,masculino,entre 18 y 29,leve
lc-2019-0047273,,,masculino,entre 30 y 39,leve
lc-2019-0047289,,,masculino,60 y mayores,leve
lc-2019-0047344,,,masculino,,leve
lc-2019-0047388,,,femenino,entre 30 y 39,leve
lc-2019-0047388,,,femenino,entre 30 y 39,leve
lc-2019-0047428,,,masculino,entre 18 y 29,leve
lc-2019-0047479,,,femenino,,leve
lc-2019-0047621,,,masculino,,leve
lc-2019-0047621,,,masculino,,leve
lc-2019-0049471,,,masculino,entre 18 y 29,leve
lc-2019-0055233,,,masculino,entre 50 y 59,leve
lc-2019-0056799,,,femenino,entre 30 y 39,leve
lc-2019-0058743,,,masculino,entre 40 y 49,leve
lc-2019-0061265,,,masculino,entre 40 y 49,leve
lc-2019-0061464,,,,,leve
lc-2019-0047733,,,masculino,,leve
lc-2019-0047752,,,masculino,entre 50 y 59,leve
lc-2019-0048117,,,masculino,entre 30 y 39,leve
lc-2019-0048277,,,masculino,entre 30 y 39,leve
lc-2019-0048442,,,femenino,entre 30 y 39,leve
lc-2019-0048531,,,femenino,,leve
lc-2019-0048651,,,,,leve
lc-2019-0048674,,,femenino,entre 18 y 29,leve
lc-2019-0048744,,,masculino,entre 18 y 29,leve
lc-2019-0048830,,,femenino,entre 40 y 49,leve
lc-2019-0049122,,,masculino,entre 50 y 59,leve
lc-2019-0049148,,,masculino,entre 18 y 29,leve
lc-2019-0049194,,,masculino,entre 30 y 39,leve
lc-2019-0049207,,,masculino,,leve
lc-2019-0049414,,,masculino,entre 40 y 49,leve
lc-2019-0049638,,,masculino,,leve
lc-2019-0049648,,,masculino,entre 40 y 49,leve
lc-2019-0049690,,,femenino,60 y mayores,leve
lc-2019-0049800,,,masculino,menos de 18,leve
lc-2019-0049800,,,femenino,menos de 18,leve
lc-2019-0049800,,,femenino,menos de 18,leve
lc-2019-0049800,,,masculino,menos de 18,leve
lc-2019-0049800,,,femenino,menos de 18,leve
lc-2019-0049800,,,femenino,menos de 18,leve
lc-2019-0049800,,,femenino,menos de 18,leve
lc-2019-0049800,,,masculino,menos de 18,leve
lc-2019-0049800,,,femenino,menos de 18,leve
lc-2019-0049800,,,femenino,menos de 18,leve
lc-2019-0049828,,,masculino,entre 18 y 29,leve
lc-2019-0049949,,,femenino,menos de 18,leve
lc-2019-0049949,,,femenino,menos de 18,leve
lc-2019-0051056,,,femenino,entre 50 y 59,leve
lc-2019-0051815,,,masculino,,leve
lc-2019-0062792,,,femenino,entre 40 y 49,leve
lc-2019-0072975,,,masculino,,leve
lc-2019-0073279,,,masculino,entre 50 y 59,leve
lc-2019-0049592,,,masculino,entre 18 y 29,leve
lc-2019-0049994,,,masculino,entre 30 y 39,leve
lc-2019-0050069,,,masculino,entre 18 y 29,leve
lc-2019-0050158,,,masculino,entre 18 y 29,leve
lc-2019-0594837,,,femenino,entre 40 y 49,leve
lc-2019-0128557,,,masculino,entre 18 y 29,leve
lc-2019-0275728,,,masculino,entre 18 y 29,leve
lc-2019-0073976,,,masculino,entre 30 y 39,leve
lc-2019-0050234,,,masculino,entre 40 y 49,leve
lc-2019-0050276,,,femenino,entre 40 y 49,leve
lc-2019-0050343,,,femenino,entre 30 y 39,leve
lc-2019-0384019,,,masculino,entre 30 y 39,leve
lc-2019-0643230,,,masculino,entre 50 y 59,leve
lc-2019-0050670,,,masculino,60 y mayores,leve
lc-2019-0050733,,,masculino,entre 18 y 29,leve
lc-2019-0050947,,,masculino,60 y mayores,leve
lc-2019-0050947,,,femenino,60 y mayores,leve
lc-2019-0051216,,,masculino,,leve
lc-2019-0051316,,,masculino,,leve
lc-2019-0051414,,,masculino,entre 40 y 49,leve
lc-2019-0051464,,,femenino,,leve
lc-2019-0051464,,,masculino,,leve
lc-2019-0051480,,,masculino,entre 50 y 59,leve
lc-2019-0051508,,,femenino,entre 18 y 29,leve
lc-2019-0051524,,,masculino,,leve
lc-2019-0051547,,,masculino,entre 50 y 59,leve
lc-2019-0051559,,,masculino,entre 18 y 29,leve
lc-2019-0051659,,,masculino,entre 40 y 49,leve
lc-2019-0051659,,,masculino,entre 40 y 49,leve
lc-2019-0051671,,,masculino,entre 18 y 29,leve
lc-2019-0051714,,,masculino,entre 40 y 49,leve
lc-2019-0051819,,,masculino,entre 18 y 29,leve
lc-2019-0051971,,,masculino,entre 40 y 49,leve
lc-2019-0052297,,,masculino,,leve
lc-2019-0052402,,,femenino,,leve
lc-2019-0052402,,,femenino,,leve
lc-2019-0052412,,,femenino,,leve
lc-2019-0052593,,,femenino,entre 40 y 49,leve
lc-2019-0052598,,,masculino,entre 40 y 49,leve
lc-2019-0052598,,,femenino,entre 40 y 49,leve
lc-2019-0052622,,,masculino,,leve
lc-2019-0052649,,,femenino,entre 40 y 49,leve
lc-2019-0054336,,,masculino,entre 40 y 49,leve
lc-2019-0056451,,,masculino,entre 50 y 59,leve
lc-2019-0056451,,,masculino,entre 50 y 59,leve
lc-2019-0058485,,,masculino,entre 40 y 49,leve
lc-2019-0053244,,,masculino,entre 30 y 39,leve
lc-2019-0052619,,,femenino,entre 30 y 39,leve
lc-2019-0052663,,,masculino,entre 30 y 39,leve
lc-2019-0052828,,,masculino,entre 30 y 39,leve
lc-2019-0052864,,,femenino,entre 18 y 29,leve
lc-2019-0052864,,,masculino,entre 18 y 29,leve
lc-2019-0052952,,,masculino,entre 40 y 49,leve
lc-2019-0053282,,,masculino,entre 40 y 49,leve
lc-2019-0053416,,,masculino,entre 50 y 59,leve
lc-2019-0053416,,,masculino,entre 50 y 59,leve
lc-2019-0053435,,,femenino,entre 50 y 59,leve
lc-2019-0053496,,,femenino,entre 40 y 49,leve
lc-2019-0053509,,,femenino,60 y mayores,leve
lc-2019-0053554,,,femenino,entre 40 y 49,leve
lc-2019-0053829,,,masculino,entre 18 y 29,leve
lc-2019-0053916,,,femenino,60 y mayores,leve
lc-2019-0053944,,,femenino,entre 18 y 29,leve
lc-2019-0053975,,,femenino,,leve
lc-2019-0054373,,,masculino,entre 30 y 39,leve
lc-2019-0054445,,,femenino,entre 30 y 39,leve
lc-2019-0054484,,,femenino,entre 40 y 49,leve
lc-2019-0054503,,,,,leve
lc-2019-0054624,,,femenino,entre 30 y 39,leve
lc-2019-0054656,,,masculino,,leve
lc-2019-0054661,,,femenino,,leve
lc-2019-0668201,,,masculino,entre 40 y 49,leve
lc-2019-0054689,,,masculino,entre 30 y 39,leve
lc-2019-0054702,,,femenino,,leve
lc-2019-0054775,,,masculino,entre 50 y 59,leve
lc-2019-0054775,,,masculino,entre 50 y 59,leve
lc-2019-0054775,,,masculino,60 y mayores,leve
lc-2019-0054797,,,masculino,,leve
lc-2019-0059461,,,masculino,entre 40 y 49,leve
lc-2019-0067231,,,femenino,entre 30 y 39,leve
lc-2019-0072608,,,femenino,entre 40 y 49,leve
lc-2019-0054941,,,masculino,entre 40 y 49,leve
lc-2019-0040449,,,masculino,entre 30 y 39,leve
lc-2019-0055419,,,masculino,entre 30 y 39,leve
lc-2019-0055442,,,masculino,entre 30 y 39,leve
lc-2019-0055570,,,masculino,entre 30 y 39,leve
lc-2019-0055648,,,masculino,entre 30 y 39,leve
lc-2019-0055805,,,masculino,entre 40 y 49,leve
lc-2019-0056034,,,masculino,entre 40 y 49,leve
lc-2019-0056046,,,masculino,entre 30 y 39,leve
lc-2019-0056105,,,masculino,entre 30 y 39,leve
lc-2019-0056105,,,masculino,entre 30 y 39,leve
lc-2019-0056259,,,masculino,entre 18 y 29,leve
lc-2019-0056354,,,masculino,entre 40 y 49,leve
lc-2019-0056354,,,femenino,entre 40 y 49,leve
lc-2019-0056387,,,masculino,,leve
lc-2019-0056420,,,masculino,entre 30 y 39,leve
lc-2019-0056420,,,femenino,entre 30 y 39,leve
lc-2019-0056470,,,masculino,60 y mayores,leve
lc-2019-0056470,,,femenino,60 y mayores,leve
lc-2019-0056654,,,masculino,,leve
lc-2019-0056704,,,femenino,entre 40 y 49,leve
lc-2019-0056706,,,femenino,60 y mayores,leve
lc-2019-0056792,,,masculino,,leve
lc-2019-0056889,,,femenino,entre 40 y 49,leve
lc-2019-0056913,,,masculino,entre 18 y 29,leve
lc-2019-0056994,,,femenino,entre 30 y 39,leve
lc-2019-0057033,,,masculino,60 y mayores,leve
lc-2019-0057034,,,masculino,entre 18 y 29,leve
lc-2019-0057044,,,masculino,60 y mayores,leve
lc-2019-0057059,,,masculino,entre 30 y 39,leve
lc-2019-0057074,,,femenino,,leve
lc-2019-0057094,,,masculino,entre 18 y 29,leve
lc-2019-0057287,,,femenino,entre 40 y 49,leve
lc-2019-0057299,,,masculino,entre 30 y 39,leve
lc-2019-0057512,,,masculino,entre 18 y 29,leve
lc-2019-0057541,,,femenino,entre 18 y 29,leve
lc-2019-0057661,,,femenino,60 y mayores,leve
lc-2019-0057668,,,femenino,,leve
lc-2019-0057792,,,,,leve
lc-2019-0057798,,,masculino,60 y mayores,leve
lc-2019-0057906,,,femenino,60 y mayores,leve
lc-2019-0058288,,,masculino,,leve
lc-2019-0058306,,,masculino,,leve
lc-2019-0058334,,,femenino,,leve
lc-2019-0058478,,,femenino,,leve
lc-2019-0058479,,,masculino,entre 30 y 39,leve
lc-2019-0058515,,,masculino,entre 30 y 39,leve
lc-2019-0058636,,,femenino,60 y mayores,leve
lc-2019-0058655,,,masculino,entre 40 y 49,leve
lc-2019-0058655,,,masculino,entre 40 y 49,leve
lc-2019-0058658,,,femenino,entre 18 y 29,leve
lc-2019-0058778,,,femenino,entre 18 y 29,leve
lc-2019-0058778,,,masculino,entre 18 y 29,leve
lc-2019-0058804,,,masculino,entre 18 y 29,leve
lc-2019-0058859,,,masculino,entre 30 y 39,leve
lc-2019-0058954,,,femenino,entre 50 y 59,leve
lc-2019-0059097,,,masculino,,leve
lc-2019-0059121,,,masculino,entre 30 y 39,leve
lc-2019-0059155,,,femenino,60 y mayores,leve
lc-2019-0059198,,,masculino,entre 18 y 29,leve
lc-2019-0059204,,,masculino,entre 30 y 39,leve
lc-2019-0059247,,,masculino,entre 18 y 29,leve
lc-2019-0059339,,,masculino,,leve
lc-2019-0059349,,,masculino,entre 18 y 29,leve
lc-2019-0059560,,,masculino,entre 30 y 39,leve
lc-2019-0060883,,,masculino,entre 40 y 49,leve
lc-2019-0118757,,,,,leve
lc-2019-0059635,,,masculino,entre 30 y 39,leve
lc-2019-0059669,,,masculino,entre 50 y 59,leve
lc-2019-0059847,,,femenino,entre 30 y 39,leve
lc-2019-0059902,,,masculino,entre 40 y 49,leve
lc-2019-0059909,,,masculino,entre 40 y 49,leve
lc-2019-0059992,,,masculino,,leve
lc-2019-0060049,,,masculino,entre 40 y 49,leve
lc-2019-0060076,,,femenino,entre 18 y 29,leve
lc-2019-0060110,,,masculino,entre 30 y 39,leve
lc-2019-0060161,,,femenino,,leve
lc-2019-0060180,,,masculino,,leve
lc-2019-0060180,,,femenino,,leve
lc-2019-0060254,,,femenino,60 y mayores,leve
lc-2019-0060254,,,masculino,60 y mayores,leve
lc-2019-0060398,,,masculino,60 y mayores,leve
lc-2019-0060398,,,masculino,60 y mayores,leve
lc-2019-0060480,,,masculino,,leve
lc-2019-0060561,,,masculino,60 y mayores,leve
lc-2019-0060746,,,masculino,,leve
lc-2019-0060992,,,masculino,60 y mayores,leve
lc-2019-0061092,,,masculino,entre 18 y 29,leve
lc-2019-0061376,,,femenino,,leve
lc-2019-0061590,,,femenino,,leve
lc-2019-0061849,,,masculino,,leve
lc-2019-0061975,,,femenino,menos de 18,leve
lc-2019-0061975,,,masculino,menos de 18,leve
lc-2019-0061975,,,masculino,,leve
lc-2019-0062013,,,masculino,,leve
lc-2019-0062027,,,masculino,entre 30 y 39,leve
lc-2019-0062050,,,masculino,,leve
lc-2019-0214903,,,masculino,,leve
lc-2019-0540032,,,femenino,entre 40 y 49,leve
lc-2019-0064934,,,femenino,entre 50 y 59,leve
lc-2019-0065618,,,femenino,entre 50 y 59,leve
lc-2019-0065830,,,masculino,entre 50 y 59,leve
lc-2019-0061593,,,masculino,entre 30 y 39,leve
lc-2019-0062016,,,masculino,,leve
lc-2019-0062578,,,masculino,entre 40 y 49,leve
lc-2019-0062843,,,femenino,,leve
lc-2019-0063371,,,femenino,60 y mayores,leve
lc-2019-0063397,,,femenino,60 y mayores,leve
lc-2019-0063407,,,femenino,entre 18 y 29,leve
lc-2019-0063574,,,masculino,entre 50 y 59,leve
lc-2019-0063697,,,femenino,,leve
lc-2019-0063697,,,femenino,,leve
lc-2019-0063862,,,,,leve
lc-2019-0698305,,,femenino,entre 40 y 49,leve
lc-2019-0063875,,,masculino,entre 30 y 39,leve
lc-2019-0063940,,,masculino,60 y mayores,leve
lc-2019-0064032,,,femenino,entre 30 y 39,leve
lc-2019-0064077,,,masculino,entre 18 y 29,leve
lc-2019-0064141,,,masculino,,leve
lc-2019-0064176,,,masculino,,leve
lc-2019-0064185,,,masculino,,leve
lc-2019-0064316,,,masculino,,leve
lc-2019-0064316,,,femenino,,leve
lc-2019-0064378,,,masculino,,leve
lc-2019-0065540,,,femenino,entre 50 y 59,leve
lc-2019-0078693,,,femenino,entre 40 y 49,leve
lc-2019-0064447,,,masculino,,leve
lc-2019-0064455,,,masculino,entre 40 y 49,leve
lc-2019-0064484,,,masculino,entre 18 y 29,leve
lc-2019-0064573,,,masculino,entre 18 y 29,leve
lc-2019-0064712,,,femenino,entre 30 y 39,leve
lc-2019-0064933,,,masculino,,leve
lc-2019-0065275,,,masculino,60 y mayores,leve
lc-2019-0065296,,,femenino,entre 30 y 39,leve
lc-2019-0065453,,,femenino,60 y mayores,leve
lc-2019-0065470,,,femenino,entre 18 y 29,leve
lc-2019-0065471,,,femenino,entre 30 y 39,leve
lc-2019-0065577,,,masculino,60 y mayores,leve
lc-2019-0065592,,,femenino,entre 30 y 39,leve
lc-2019-0065712,,,femenino,,leve
lc-2019-0065712,,,masculino,,leve
lc-2019-0065895,,,masculino,entre 18 y 29,leve
lc-2019-0065899,,,masculino,entre 30 y 39,leve
lc-2019-0065928,,,masculino,entre 30 y 39,leve
lc-2019-0065968,,,masculino,entre 30 y 39,leve
lc-2019-0065990,,,masculino,entre 30 y 39,leve
lc-2019-0066002,,,masculino,entre 30 y 39,leve
lc-2019-0066056,,,masculino,entre 30 y 39,leve
lc-2019-0066056,,,masculino,entre 30 y 39,leve
lc-2019-0066174,,,masculino,entre 40 y 49,leve
lc-2019-0066406,,,masculino,60 y mayores,leve
lc-2019-0066654,,,masculino,entre 18 y 29,leve
lc-2019-0066730,,,femenino,entre 40 y 49,leve
lc-2019-0472088,,,masculino,entre 50 y 59,leve
lc-2019-0066749,,,femenino,entre 40 y 49,leve
lc-2019-0066827,,,masculino,entre 40 y 49,leve
lc-2019-0067556,,,masculino,entre 18 y 29,leve
lc-2019-0068407,,,,,leve
lc-2019-0085725,,,femenino,entre 40 y 49,leve
lc-2019-0089512,,,masculino,entre 18 y 29,leve
lc-2019-0067248,,,masculino,entre 50 y 59,leve
lc-2019-0067248,,,masculino,entre 50 y 59,leve
lc-2019-0067385,,,femenino,60 y mayores,leve
lc-2019-0067445,,,masculino,entre 18 y 29,leve
lc-2019-0067527,,,femenino,entre 30 y 39,leve
lc-2019-0067783,,,masculino,entre 30 y 39,leve
lc-2019-0067926,,,masculino,,leve
lc-2019-0068144,,,femenino,,leve
lc-2019-0068151,,,masculino,entre 18 y 29,leve
lc-2019-0068253,,,masculino,entre 40 y 49,leve
lc-2019-0068291,,,femenino,,leve
lc-2019-0068291,,,masculino,,leve
lc-2019-0068367,,,masculino,entre 30 y 39,leve
lc-2019-0068367,,,masculino,entre 30 y 39,leve
lc-2019-0068367,,,masculino,entre 30 y 39,leve
lc-2019-0068381,,,masculino,,leve
lc-2019-0068396,,,masculino,entre 40 y 49,leve
lc-2019-0068429,,,femenino,entre 30 y 39,leve
lc-2019-0068508,,,femenino,60 y mayores,leve
lc-2019-0068508,,,femenino,60 y mayores,leve
lc-2019-0068817,,,masculino,entre 40 y 49,leve
lc-2019-0068931,,,masculino,entre 40 y 49,leve
lc-2019-0068958,,,masculino,entre 50 y 59,leve
lc-2019-0068971,,,masculino,entre 18 y 29,leve
lc-2019-0068979,,,masculino,entre 40 y 49,leve
lc-2019-0068979,,,masculino,entre 40 y 49,leve
lc-2019-0068985,,,femenino,entre 30 y 39,leve
lc-2019-0069018,,,masculino,entre 18 y 29,leve
lc-2019-0069019,,,masculino,entre 30 y 39,leve
lc-2019-0069019,,,masculino,entre 30 y 39,leve
lc-2019-0069032,,,masculino,,leve
lc-2019-0069069,,,masculino,,leve
lc-2019-0091600,,,femenino,entre 40 y 49,leve
lc-2019-0000815,,,femenino,entre 18 y 29,leve
lc-2019-0068660,,,masculino,entre 18 y 29,leve
lc-2019-0069228,,,masculino,entre 30 y 39,leve
lc-2019-0069238,,,masculino,entre 18 y 29,leve
lc-2019-0069243,,,masculino,entre 30 y 39,leve
lc-2019-0069259,,,masculino,,leve
lc-2019-0069503,,,masculino,entre 18 y 29,leve
lc-2019-0069503,,,masculino,entre 18 y 29,leve
lc-2019-0069527,,,femenino,entre 30 y 39,leve
lc-2019-0069527,,,masculino,entre 30 y 39,leve
lc-2019-0069668,,,masculino,entre 18 y 29,leve
lc-2019-0069790,,,masculino,entre 30 y 39,leve
lc-2019-0069851,,,masculino,entre 18 y 29,leve
lc-2019-0069875,,,masculino,60 y mayores,leve
lc-2019-0069955,,,masculino,entre 30 y 39,leve
lc-2019-0069955,,,masculino,entre 30 y 39,leve
lc-2019-0070055,,,masculino,entre 40 y 49,leve
lc-2019-0070073,,,masculino,entre 30 y 39,leve
lc-2019-0070090,,,femenino,menos de 18,leve
lc-2019-0070129,,,femenino,entre 30 y 39,leve
lc-2019-0070180,,,femenino,,leve
lc-2019-0070341,,,masculino,entre 30 y 39,leve
lc-2019-0070436,,,masculino,60 y mayores,leve
lc-2019-0070500,,,femenino,entre 30 y 39,leve
lc-2019-0070536,,,masculino,entre 30 y 39,leve
lc-2019-0070549,,,femenino,60 y mayores,leve
lc-2019-0070554,,,masculino,,leve
lc-2019-0069433,,,masculino,entre 40 y 49,leve
lc-2019-0070627,,,femenino,,leve
lc-2019-0070748,,,femenino,,leve
lc-2019-0070748,,,masculino,,leve
lc-2019-0070792,,,masculino,,leve
lc-2019-0070792,,,femenino,,leve
lc-2019-0070792,,,masculino,entre 18 y 29,leve
lc-2019-0070792,,,masculino,,leve
lc-2019-0070879,,,masculino,,leve
lc-2019-0070903,,,masculino,entre 18 y 29,leve
lc-2019-0070903,,,masculino,entre 18 y 29,leve
lc-2019-0070903,,,masculino,entre 18 y 29,leve
lc-2019-0070995,,,femenino,,leve
lc-2019-0071106,,,femenino,entre 30 y 39,leve
lc-2019-0071122,,,masculino,entre 50 y 59,leve
lc-2019-0071431,,,masculino,entre 50 y 59,leve
lc-2019-0071450,,,femenino,60 y mayores,leve
lc-2019-0071510,,,masculino,menos de 18,leve
lc-2019-0071515,,,masculino,60 y mayores,leve
lc-2019-0071767,,,masculino,,leve
lc-2019-0073698,,,femenino,entre 30 y 39,leve
lc-2019-0073720,,,masculino,entre 18 y 29,leve
lc-2019-0072019,,,masculino,entre 30 y 39,leve
lc-2019-0072310,,,femenino,entre 30 y 39,leve
lc-2019-0072336,,,masculino,,leve
lc-2019-0072336,,,femenino,,leve
lc-2019-0072469,,,femenino,entre 30 y 39,leve
lc-2019-0072558,,,masculino,entre 18 y 29,leve
lc-2019-0072758,,,femenino,60 y mayores,leve
lc-2019-0073603,,,masculino,,leve
lc-2019-0073932,,,masculino,entre 18 y 29,leve
lc-2019-0073951,,,masculino,entre 30 y 39,leve
lc-2019-0556811,,,masculino,entre 50 y 59,leve
lc-2019-0074074,,,masculino,entre 18 y 29,leve
lc-2019-0074074,,,masculino,entre 18 y 29,leve
lc-2019-0074078,,,masculino,entre 40 y 49,leve
lc-2019-0074159,,,masculino,entre 18 y 29,leve
lc-2019-0074193,,,masculino,,leve
lc-2019-0074193,,,,,leve
lc-2019-0074311,,,masculino,,leve
lc-2019-0074848,,,masculino,entre 50 y 59,leve
lc-2019-0078108,,,masculino,entre 18 y 29,leve
lc-2019-0088861,,,femenino,60 y mayores,leve
lc-2019-0074540,,,masculino,entre 30 y 39,leve
lc-2019-0074573,,,masculino,60 y mayores,leve
lc-2019-0075156,,,masculino,60 y mayores,leve
lc-2019-0075172,,,masculino,entre 18 y 29,leve
lc-2019-0075172,,,masculino,entre 18 y 29,leve
lc-2019-0075213,,,femenino,entre 18 y 29,leve
lc-2019-0075496,,,masculino,entre 50 y 59,leve
lc-2019-0075550,,,femenino,,leve
lc-2019-0075622,,,femenino,,leve
lc-2019-0076203,,,femenino,entre 18 y 29,leve
lc-2019-0076224,,,masculino,,leve
lc-2019-0076228,,,,,leve
lc-2019-0076273,,,masculino,menos de 18,leve
lc-2019-0076289,,,masculino,entre 40 y 49,leve
lc-2019-0076345,,,femenino,,leve
lc-2019-0076410,,,femenino,,leve
lc-2019-0076410,,,femenino,,leve
lc-2019-0076428,,,masculino,,leve
lc-2019-0076461,,,masculino,,leve
lc-2019-0076461,,,femenino,,leve
lc-2019-0076499,,,masculino,,leve
lc-2019-0076553,,,femenino,,leve
lc-2019-0076557,,,femenino,60 y mayores,leve
lc-2019-0076597,,,masculino,60 y mayores,leve
lc-2019-0076648,,,masculino,entre 40 y 49,leve
lc-2019-0076651,,,masculino,entre 30 y 39,leve
lc-2019-0076651,,,femenino,entre 30 y 39,leve
lc-2019-0076698,,,masculino,entre 30 y 39,leve
lc-2019-0076719,,,masculino,entre 18 y 29,leve
lc-2019-0076719,,,masculino,entre 18 y 29,leve
